rating,tips,cat_name,cat_parent
7.4,"Great brunch, love the All American!! You should expect a queue... but totally worth the wait.",Breakfast Spot,
7.2,Great menu all cultures,Breakfast Spot,
7.4,"I'm always fascinated by how much trendy coffee shops can push the price of Avocado toast made of one piece of sourdough bread. I think Mother is winning so far. Very small, £6 and was well spicy 🔥",Breakfast Spot,
7.5,Their Turkish breakfast has been the highlight of moving to the area! Tiny place but a real hidden gem. Coffee is amazing too!,Breakfast Spot,
7.5,Lovely coffee on the sunny side of the road. Best Belgian Earl Grey chocolate in stock!,Breakfast Spot,
6.8,"You can pay by Pingit or Paypal now. Cosy inside and family run service. London ""caf"" style food. Very cheap.",Breakfast Spot,
6.5,Half price  beer   is always  good thing,Breakfast Spot,
5.6,Book online and pick up to avoid long queue for custom slads.,Breakfast Spot,
6.8,small Italy with a pleasant square in front to chill if the weather's good/don't  forget to take cash with you (no cards accepted)/free local delivery and buffet service available,Breakfast Spot,
7.3,"Nice small place, with a couple of tables outside too. Pizza to forget, but the mushroom soup was delicious",Breakfast Spot,
7.3,"Nice small place, with a couple of tables outside too. Pizza to forget, but the mushroom soup was delicious",Breakfast Spot,
6.5,Great wraps!,Breakfast Spot,
7.3,Cool spot to hang out in Canary Wharf - but the toilets are a pretty good example of typical British skimping and saving in building construction.,Breakfast Spot,
6.4,Brilliant greasy spoon right opposite the Pentonville Prison. Cheap but very tasty,Breakfast Spot,
7.3,This one is better than the Liverpool street one. Go for pancakes with berries - you won't regret. Good smoothies. Too much noise tho,Breakfast Spot,
7.9,Love this drink,Bubble Tea Shop,
8.4,try their chai milk tea! very unique flavour and you can't find it anywhere else but here. don't forget to add your favourite toppings!,Bubble Tea Shop,
7.9,Student discount if you show a valid ID!,Bubble Tea Shop,
6.1,"Try mocha milk tea, staff was a bit weird, asking what I'm doing in a negative way.",Bubble Tea Shop,
7.8,The original pearl milk tea is so damn good,Bubble Tea Shop,
7.3,Go for the steak,Bubble Tea Shop,
7.3,Three brothers milk tea,Bubble Tea Shop,
7.3,Bubblefantastic,Bubble Tea Shop,
7.2,Great for bubble tea and desert,Bubble Tea Shop,
6.8,They've stopped offering grapefruit fruit tea! 😱,Bubble Tea Shop,
6.9,Weird taste but yummy 😍,Bubble Tea Shop,
6.0,AVOID BOBA YARD! Unless you want to be served by a miserable young woman who grunts and rolls her eyes when you order.,Bubble Tea Shop,
6.2,"Sad to say the bubble tea here is consistently underwhelming, especially in comparison to Brew Box in nearby Camden Passage.",Bubble Tea Shop,
7.6,The Lychee Bubble Tea with Tapioca bubbles is awesome :),Bubble Tea Shop,
6.6,Terrible food. Hardly value for money. You can do a lot better in Chinatown than visiting this joint.,Bubble Tea Shop,
6.4,Get the cream cheese crown!,Bubble Tea Shop,
6.7,try their Traditional Milk Bubble Tea!,Bubble Tea Shop,
6.4,"Perfectly chewy tapioca pearls! Choose no more than 30% sugar, which is already on the very sweet side",Bubble Tea Shop,
7.5,Great swings where you can sit! Great for a merienda/ afternoon snack!,Bubble Tea Shop,
5.6,Very good bubble tea! Baguettes are also great although bread is a bit too crumbly.,Bubble Tea Shop,
6.2,My favorite white peach with strawberry.. the Best!,Bubble Tea Shop,
5.2,"Its menu is limited when compared to menus at their Canadian locations. Also, don't waste your money on the sugary junk, get a roasted milk tea with tapioca, half sugar, less ice. Hashtag authentic.",Bubble Tea Shop,
6.4,"Following a healthy trend you can now ask for 1/2 sweet or no sugar options, as well as light cream or soy milk. Still no almond milk though. Tried hot unsweetened coconut milk tea with tapioca - 👌🏼",Bubble Tea Shop,
5.8,"It tasted ok, nothing special. The staff was very friendly and helpful",Bubble Tea Shop,
5.6,Less choice than other bubble tea shops on the street and much smaller seating space,Bubble Tea Shop,
6.1,Rarely crowded and decent value,Bubble Tea Shop,
5.6,"If u looking for a nice place for bubble tea, it's the right one. Really nice and refreshing! :)",Bubble Tea Shop,
6.2,Passion fruit tea with cherry bubbles 🍸,Bubble Tea Shop,
6.3,Made a reservation which was lost. Place is too crowded but good is decent and there is variety.,Buffet,
5.6,Indisches brot. Buffet!!!,Buffet,
5.7,Nice range of choice - recommend the pancakes! Drinks are expensive so ask for tap water!,Buffet,
6.3,Nice place to eat in wood green !,Buffet,
6.7,"""Service is prompt and friendly, but a glass of tap water arrives as is. No ice, no lemon, no fuss. This will quickly fade from memory, when you taste their sophisticated, flavour-packed dim sum...""",Buffet,
5.3,Decent Indian buffet with variety of curries. Very fragrant balsamic rice.,Buffet,
5.0,Don't eat the...food.,Buffet,
5.6,Foods great,Buffet,
5.0,We were overcharged. Watch your receipts,Buffet,
5.7,"Loved the yummy hash browns, and if you're really in a potato mood, definitely try the potato scones!",Buffet,
6.4,Theres a buffet option here with amazingly friendly staff,Pizza Place,
5.8,Lunch buffet!,Pizza Place,
6.1,"No special deals (e.g., no buffet) on bank holidays.",Pizza Place,
6.1,I'm having a delicious lunch buffet! All great !,Pizza Place,
5.7,"avoid this place, pizza hut wants our money in return they give bad service(no service), crap food, stinky and dirty hut`s(they are not restaurants nor a fast food)",Pizza Place,
8.3,Brilliant food (pizza is to die for!) and good range of alcohol to go with it :),Pizza Place,
9.4,Really relaxed place on the river. Great pizza and ale.,Pizza Place,
8.5,"We came here at about 9pm on a Friday and it was busy but not crowded. The pizzas were fresh, tasty and arrived quickly, the organic wine was lovely and the chocolate hazelnut cake was delicious!",Pizza Place,
7.2,Wine bar next to the Excel with a nice atmosphere and concept. family friendly,Pizza Place,
7.6,"One of London's best pizzerias, and cheaper than Pizza Express, in the mammoth mall at Stratford, the main Olympic Park transit hub.",Pizza Place,
7.9,Lovely pizza.,Pizza Place,
8.1,Not particularly good pizza.,Pizza Place,
8.0,Fantastic place run by a family. Delicious pizza and would recommend a visit if you're in the area.,Pizza Place,
8.4,"Possibly the best beer garden in London, includes a two floor converted barn with sofas out the back",Pizza Place,
5.8,"It was very busy, and didn't feel like a restaurant, because it was very noisy. A bit disappointed..",Pizza Place,
7.4,Best Turkish restaurant in London. Must be visited by all meat&kebab  lovers....,Pizza Place,
7.0,The 16.95 three course with free housewine was excellent vfm,Pizza Place,
6.7,Happy hour pizza are £5 a pop and Moretti on the cheap.,Pizza Place,
6.6,"Ordering takeaway pizza-waiting time one hour, are serious?????",Pizza Place,
7.1,Best pizzas in town!!! Love the Diavolo!!!! Absolutely fab..!,Pizza Place,
6.8,Wasn't a fan of the Duck and Hoisin Pasta. Ew.,Pizza Place,
6.4,Lovely food and good atmosphere :-),Pizza Place,
6.5,"Pizzas are good, but for the price they could be more generous with the amount of ingredients.",Pizza Place,
6.1,They serve pizza here.,Pizza Place,
5.9,The Pollo Pesto is really yummy!,Pizza Place,
5.8,Great staff....but they not sellin Profiterole anymore ,Pizza Place,
6.0,"Leggera pizzas are about 500 calories, not bad at all! Bon appetit",Pizza Place,
6.2,Just had very nice pizza!!!,Pizza Place,
5.7,"Easily the worst service that I've ever had at any Pizza Express restaurant. Slow, sullen, sloppy. Might have been a one-off but I'll be avoiding this one in future.",Pizza Place,
5.7,Pizza is overpriced here. You need to pay at least 11GBP for a pizza. Laggera pizzas are very small. Dont forget to ask for cheese for your pasta.,Pizza Place,
5.7,Gluten free pizza :-D,Pizza Place,
5.4,"Leggera pizzas are about 500 calories, not bad at all! Bon appetit",Pizza Place,
6.5,Half and Half Texas Bbq with Meator.... :) they even know ur order lol,Pizza Place,
6.4,Great staff and friendly place.,Pizza Place,
6.1,I love this place. It  is good,Pizza Place,
5.8,"It's a good old straight up Pizza Hut, 20 percent off with a student card",Pizza Place,
5.9,Apparently you're required to be an actual mayor to claim the pizza..,Pizza Place,
5.8,"It was very busy, and didn't feel like a restaurant, because it was very noisy. A bit disappointed..",Pizza Place,
6.1,"Possibly the most disgusting place ever! Filthy utensils salad was rotting!!! Vile vile vile and when you pay the card machine is so filthy! Waiter picked it ""clean"" with his finger nail! So awful eww",Pizza Place,
7.4,For a burger joint its a bit pricey but that said food is very good.,Diner,
7.4,The milkshakes are fab' 👌,Diner,
7.4,"Great food and selection of beers. I strongly recommend the cocktails, too. Cozy atmosphere.",Diner,
7.4,Has now closed down due to lack of custom.. understandable,Diner,
7.0,Simply the best milkshakes around.,Diner,
6.5,Best coffee in London,Diner,
6.6,Surprisingly great and unique food. Try the chicken coco bread. Or the great smoothies.,Diner,
6.1,Chicken quesadillas and falafel deluxe burgers are good. Brunch options are good if you like some Interesting variations on a cooked breakfast.,Diner,
4.9,Good quality food cooked on site.,Diner,
7.4,Diner is exceptionally clean. In fact Big Moe’s is the cleanest fast food restaurant I have ever seen during my visit at UK.,Diner,
7.4,The milkshakes are fab' 👌,Diner,
6.7,Great food.,Cajun / Creole Restaurant,
6.6,Surprisingly great and unique food. Try the chicken coco bread. Or the great smoothies.,Caribbean Restaurant,
6.2,"Lamb roti delicious, friendly staff and tasty food.",Caribbean Restaurant,
4.9,"Food is OK and get ready for a ""very relaxed"" (slow) service. Caribbean atmosphere is a bit artificial but otherwise easy going.",Caribbean Restaurant,
6.6,The food is good but this place is let down by poor front of house. Our food arrived cold. We had to ask for a kids menu. Turtle Bay does a much better job.,Caribbean Restaurant,
6.2,Wow well worth trying out!!,Caribbean Restaurant,
6.2,"Thinking of coming here? Don't. Dull, rude staff; cold food; limp salad; crunchy rice; and the most bland jerk chicken you'll ever eat. Overpriced for what it is. There's a Wahaca down the road...",Caribbean Restaurant,
8.9,"Wonderful little café. It's refreshing to have different brunch options in the area, such as beef blinis or the aubergine hot pot!",Caucasian Restaurant,
8.3,SLOW service and barely an apology. Shame as it was excellent food.,Caucasian Restaurant,
7.8,"Уютное и тихое место, а главное вкусно! Единственный минус - плохой район. Обязательно попробуйте шашлык и закажите хачапури и попросите принести вам тархун. Наслаждайтесь воспоминаниями о родине.",Caucasian Restaurant,
