tips,lem_words,lem_tags,word_tags,lng,lat
I received bad customer service and my drink tasted foul. Had it replaced but couldn't get rid of the bad taste on my palette. :-(,receive bad customer service drink taste foul have replace couldn get rid bad taste palette,VB JJ NN NN NN VB JJ VB VB JJ VB VB JJ NN NN,"[receive/VB, bad/JJ, customer/NN, service/NN, drink/NN, taste/VB, foul/JJ, have/VB, replace/VB, couldn/JJ, get/VB, rid/VB, bad/JJ, taste/NN, palette/NN]",51.4890927938,0.0662398338318
I love this place. It  is good,love place be good,NN NN VB JJ,"[love/NN, place/NN, be/VB, good/JJ]",51.5400087437,0.0827872706112
One of the worst subway. One two occasions when I went the veggie patty was not available.,worst subway occasion go veggie patty be not available,JJ NN NN VB NN NN VB RB JJ,"[worst/JJ, subway/NN, occasion/NN, go/VB, veggie/NN, patty/NN, be/VB, not/RB, available/JJ]",51.4921077719,0.0641477548879
If you choose to go on saturday : best times are between 12:30 -1.30pm or 7.30 to 9.30pm.,choose go saturday best time be pm pm,VB VB NN VB NN VB NN NN,"[choose/VB, go/VB, saturday/NN, best/VB, time/NN, be/VB, pm/NN, pm/NN]",51.5159222769,0.0771987965483
Awesome Place great food,awesome place great food,JJ NN JJ NN,"[awesome/JJ, place/NN, great/JJ, food/NN]",51.497747,0.154267
Really friendly staff,really friendly staff,RB JJ NN,"[really/RB, friendly/JJ, staff/NN]",51.4903013791,0.0669002461509
Obeah chicken boy!,obeah chicken boy,JJ NN NN,"[obeah/JJ, chicken/NN, boy/NN]",51.4905471317,0.0664792676751
"It's a good old straight up Pizza Hut, 20 percent off with a student card",good old straight pizza hut percent student card,JJ JJ NN NN NN NN NN NN,"[good/JJ, old/JJ, straight/NN, pizza/NN, hut/NN, percent/NN, student/NN, card/NN]",51.515860995,0.0777459711601
Bargen buckit four 4,bargen buckit,VB JJ,"[bargen/VB, buckit/JJ]",51.478696869,0.181698294571
Apparently you're required to be an actual mayor to claim the pizza..,apparently re require be actual mayor claim pizza,RB NN VB VB JJ NN VB NN,"[apparently/RB, re/NN, require/VB, be/VB, actual/JJ, mayor/NN, claim/VB, pizza/NN]",51.4803405569,0.178356170654
"It was very busy, and didn't feel like a restaurant, because it was very noisy. A bit disappointed..",be very busy didn feel restaurant be very noisy bit disappoint,VB RB JJ VB NN NN VB RB JJ NN VB,"[be/VB, very/RB, busy/JJ, didn/VB, feel/NN, restaurant/NN, be/VB, very/RB, noisy/JJ, bit/NN, disappoint/VB]",51.5226342692,0.0715729531434
Staff are friendly but they forgot my dips!,staff be friendly forget dip,NN VB JJ VB NN,"[staff/NN, be/VB, friendly/JJ, forget/VB, dip/NN]",51.528553009,0.189383134246
Staff take turns to share the one brain cell between them all.,staff take turn share brain cell,NN NN VB NN NN NN,"[staff/NN, take/NN, turn/VB, share/NN, brain/NN, cell/NN]",51.532643942,0.137641319476
It's not so clean. The stuff doesn't clean the tables...,not clean stuff doesn clean table,RB JJ NN NN VB NN,"[not/RB, clean/JJ, stuff/NN, doesn/NN, clean/VB, table/NN]",51.5312714163,0.145730802424
4squaqre....... 4squared out.,squaqre squared,JJ NN,"[squaqre/JJ, squared/NN]",51.48233009,0.14599033
The cats taste very nice lol,cat taste very nice,NN NN RB JJ,"[cat/NN, taste/NN, very/RB, nice/JJ]",51.5333742973,0.0920845903954
Love this place it's been going a long time is is the best Chinese ever,love place be go long time be be best chinese ever,VB NN VB VB JJ NN VB VB JJ JJ RB,"[love/VB, place/NN, be/VB, go/VB, long/JJ, time/NN, be/VB, be/VB, best/JJ, chinese/JJ, ever/RB]",51.5412373047,0.113216042519
Capaccinos,capaccino,NN,[capaccino/NN],51.4730229729,0.140552
Dont sit near the door.,dont sit door,VB NN NN,"[dont/VB, sit/NN, door/NN]",51.4913335927,0.0668020335976
Love the new deep crust Pizza.,love new deep crust pizza,VB JJ JJ NN NN,"[love/VB, new/JJ, deep/JJ, crust/NN, pizza/NN]",51.5426477957,0.147929390784
May just be the best kebab shop burgers in South London!,just be best kebab shop burger south london,RB VB JJ NN NN NN NN NN,"[just/RB, be/VB, best/JJ, kebab/NN, shop/NN, burger/NN, south/NN, london/NN]",51.4794704739,0.0871556366749
Very Nice... Restaurant's a bit small but the food is spot on!!! Try the Crispy Aromatic Duck and the Salt and Pepper King Prawns as there proper munch... Very good service too and friendly atmosphere,very nice restaurant bit small food be spot crispy aromatic duck salt pepper king prawn there proper munch very good service too friendly atmosphere,RB JJ NN NN JJ NN VB NN JJ JJ NN NN NN NN NN RB JJ VB RB JJ NN RB JJ NN,"[very/RB, nice/JJ, restaurant/NN, bit/NN, small/JJ, food/NN, be/VB, spot/NN, crispy/JJ, aromatic/JJ, duck/NN, salt/NN, pepper/NN, king/NN, prawn/NN, there/RB, proper/JJ, munch/VB, very/RB, good/JJ, service/NN, too/RB, friendly/JJ, atmosphere/NN]",51.4737652526,0.162026882172
A nice and honest little neighbourhood cafe with good grub.,nice honest little neighbourhood cafe good grub,JJ JJ JJ NN NN JJ NN,"[nice/JJ, honest/JJ, little/JJ, neighbourhood/NN, cafe/NN, good/JJ, grub/NN]",51.5468694631,0.114969745265
"Breadwise, the wholegrain Granier is the one to go for",breadwise wholegrain granier be go,VB NN NN VB VB,"[breadwise/VB, wholegrain/NN, granier/NN, be/VB, go/VB]",51.491071,0.067508
Lamb Rogan Josh is a winner,lamb rogan josh be winner,NN VB RB VB NN,"[lamb/NN, rogan/VB, josh/RB, be/VB, winner/NN]",51.5184639724,0.191284418106
Best chilli sauce going!,best chilli sauce go,RB NN NN VB,"[best/RB, chilli/NN, sauce/NN, go/VB]",51.5184625989,0.191726997352
"great cafe, great food, you need to go there :)",great cafe great food need go there,JJ NN JJ NN VB VB RB,"[great/JJ, cafe/NN, great/JJ, food/NN, need/VB, go/VB, there/RB]",51.4648023865,0.13290760957
Large chicken shish and done mix... Every Time,large chicken shish do mix time,JJ NN NN VB NN NN,"[large/JJ, chicken/NN, shish/NN, do/VB, mix/NN, time/NN]",51.46456082,0.1328892
"The only Chinese restaurant in the area which isn't a shocking disappointment. Good food in generous portions at a fairly regular price. Note: cash only and closed Tuesdays, otherwise open 6 days/wk.",only chinese restaurant area isn shocking disappointment good food generous portion fairly regular price note cash only close tuesday otherwise open day wk,JJ JJ NN NN JJ JJ NN JJ NN JJ NN RB JJ NN NN NN RB VB NN RB JJ NN VB,"[only/JJ, chinese/JJ, restaurant/NN, area/NN, isn/JJ, shocking/JJ, disappointment/NN, good/JJ, food/NN, generous/JJ, portion/NN, fairly/RB, regular/JJ, price/NN, note/NN, cash/NN, only/RB, close/VB, tuesday/NN, otherwise/RB, open/JJ, day/NN, wk/VB]",51.4821188738,0.0710165097618
Strawberry & banana milkshake is awesome .,strawberry banana milkshake be awesome,NN NN NN VB JJ,"[strawberry/NN, banana/NN, milkshake/NN, be/VB, awesome/JJ]",51.4625716343,0.131984855116
Pretty good cappucino for £1.69,pretty good cappucino,RB JJ NN,"[pretty/RB, good/JJ, cappucino/NN]",51.4783935339,0.18048530299
"is hard not to love a place where each table is adorned with a button saying “Push For Champagne,"" though the house speciality cocktail, a Pink Rhubarb Gin & Tonic, is also a good bet.",be hard not love place table be adorn button say push champagne house speciality cocktail pink rhubarb gin tonic be also good bet,VB RB RB VB NN NN VB VB NN VB NN NN NN NN NN JJ NN NN NN VB RB JJ NN,"[be/VB, hard/RB, not/RB, love/VB, place/NN, table/NN, be/VB, adorn/VB, button/NN, say/VB, push/NN, champagne/NN, house/NN, speciality/NN, cocktail/NN, pink/JJ, rhubarb/NN, gin/NN, tonic/NN, be/VB, also/RB, good/JJ, bet/NN]",51.5123602119,-0.137332398953
Best russian place in London!! Take your friends here if they are looking for russian cuisine experience!! Food is amazing! Omnomnom,best russian place london take friend here be look russian cuisine experience food be amazing omnomnom,RB JJ NN NN VB NN RB VB VB JJ NN NN NN VB JJ NN,"[best/RB, russian/JJ, place/NN, london/NN, take/VB, friend/NN, here/RB, be/VB, look/VB, russian/JJ, cuisine/NN, experience/NN, food/NN, be/VB, amazing/JJ, omnomnom/NN]",51.5017930117,-0.162478737658
The best Russian food in London by far! Highly recommend...seledka pod shuboy- ahhhh!,best russian food london far highly recommend seledka pod shuboy ahhhh,JJ JJ NN NN RB RB VB JJ NN NN NN,"[best/JJ, russian/JJ, food/NN, london/NN, far/RB, highly/RB, recommend/VB, seledka/JJ, pod/NN, shuboy/NN, ahhhh/NN]",51.4976431532,-0.164882862459
Yogurtlu Kizartma is the best way to start your dinner!,yogurtlu kizartma be best way start dinner,NN NN VB JJ NN VB NN,"[yogurtlu/NN, kizartma/NN, be/VB, best/JJ, way/NN, start/VB, dinner/NN]",51.4794944598,-0.0953989805511
Great service and food is delicious. Try sea buckthorn infused vodka,great service food be delicious try sea buckthorn infuse vodka,JJ NN NN VB JJ NN NN VB VB NN,"[great/JJ, service/NN, food/NN, be/VB, delicious/JJ, try/NN, sea/NN, buckthorn/VB, infuse/VB, vodka/NN]",51.5133862359,-0.131343918241
Armenia (Around the World in London),armenia world london,VB NN NN,"[armenia/VB, world/NN, london/NN]",51.5206681403,-0.097820348782
"The same taste as in Petersburg, the homeland of Stolle chain. The best Russian pies in the universe.",same taste petersburg homeland stolle chain best russian py universe,JJ NN NN NN NN NN JJ JJ NN NN,"[same/JJ, taste/NN, petersburg/NN, homeland/NN, stolle/NN, chain/NN, best/JJ, russian/JJ, py/NN, universe/NN]",51.538048012,-0.144460395826
Lots of tasty lunch options that are healthy and full of energy. Numerous vegetarian options too. Try the veg burrito or a salad.,lot tasty lunch option be healthy full energy numerous vegetarian option too try veg burrito salad,NN JJ NN NN VB JJ JJ NN JJ JJ NN RB VB NN NN NN,"[lot/NN, tasty/JJ, lunch/NN, option/NN, be/VB, healthy/JJ, full/JJ, energy/NN, numerous/JJ, vegetarian/JJ, option/NN, too/RB, try/VB, veg/NN, burrito/NN, salad/NN]",51.5046232256,-0.019375426553
Great place for lunch takeaway. Reliably tasty food and heavenly mac and cheese!,great place lunch takeaway reliably tasty food heavenly mac cheese,JJ NN NN NN RB JJ NN JJ NN NN,"[great/JJ, place/NN, lunch/NN, takeaway/NN, reliably/RB, tasty/JJ, food/NN, heavenly/JJ, mac/NN, cheese/NN]",51.513605,-0.080783
Absolutely gorgeous porridge!,absolutely gorgeous porridge,RB JJ NN,"[absolutely/RB, gorgeous/JJ, porridge/NN]",51.5240550517,-0.0842097034929
Juicy tender grilled lamb box was delicious! Highly recommended.,juicy tender grilled lamb box be delicious highly recommend,JJ NN JJ NN NN VB JJ RB VB,"[juicy/JJ, tender/NN, grilled/JJ, lamb/NN, box/NN, be/VB, delicious/JJ, highly/RB, recommend/VB]",51.514729,-0.079948
Their crunch salad box with chicken and/or halloumi is tasty & filling and for £5.50 has to the best value in London.,crunch salad box chicken halloumi be tasty fill have best value london,NN NN NN NN NN VB JJ VB VB JJ NN NN,"[crunch/NN, salad/NN, box/NN, chicken/NN, halloumi/NN, be/VB, tasty/JJ, fill/VB, have/VB, best/JJ, value/NN, london/NN]",51.5236069787,-0.0932668163557
Unexpectedly delicious lamb curry with a nice fresh salad. Cozy local place,unexpectedly delicious lamb curry nice fresh salad cozy local place,RB JJ NN VB JJ JJ NN JJ JJ NN,"[unexpectedly/RB, delicious/JJ, lamb/NN, curry/VB, nice/JJ, fresh/JJ, salad/NN, cozy/JJ, local/JJ, place/NN]",51.5393666176,0.00407353031852
"Great food, very healthy, you can see the nutritional value before you buy, I'll be back!",great food very healthy see nutritional value buy be back,JJ NN RB JJ VB JJ NN VB VB RB,"[great/JJ, food/NN, very/RB, healthy/JJ, see/VB, nutritional/JJ, value/NN, buy/VB, be/VB, back/RB]",51.5134807758,-0.0836035486119
Super healthy and fresh salads made right in front of you.,super healthy fresh salad make right front,JJ JJ JJ NN VB RB NN,"[super/JJ, healthy/JJ, fresh/JJ, salad/NN, make/VB, right/RB, front/NN]",51.511858,-0.082224
"Nice little place, amazing food! The chicken avocado salad is fantastic!",nice little place amazing food chicken avocado salad be fantastic,JJ JJ NN JJ NN NN NN NN VB JJ,"[nice/JJ, little/JJ, place/NN, amazing/JJ, food/NN, chicken/NN, avocado/NN, salad/NN, be/VB, fantastic/JJ]",51.4751618006,-0.0354773875318
Try the Popeye Power juice. My favourite!,try popeye power juice favourite,VB NN NN NN NN,"[try/VB, popeye/NN, power/NN, juice/NN, favourite/NN]",51.5426945603,-0.00719420727142
"The service is totally broken, expect to wait a while. Food however, is pretty good on the Breakfast front.",service be totally break expect wait food however be pretty good breakfast front,NN VB RB VB VB VB NN RB VB RB JJ NN NN,"[service/NN, be/VB, totally/RB, break/VB, expect/VB, wait/VB, food/NN, however/RB, be/VB, pretty/RB, good/JJ, breakfast/NN, front/NN]",51.5198642207,-0.0833411954886
"Simply irresistible salads, quiches (contains dairy), veggie breakfast and cakes! This little cafe serves up awesome food. My favourite place in Blackheath.",simply irresistible salad quich contain dairy veggie breakfast cake little cafe serve awesome food favourite place blackheath,RB JJ NN NN VB NN NN NN NN JJ NN VB JJ NN JJ NN NN,"[simply/RB, irresistible/JJ, salad/NN, quich/NN, contain/VB, dairy/NN, veggie/NN, breakfast/NN, cake/NN, little/JJ, cafe/NN, serve/VB, awesome/JJ, food/NN, favourite/JJ, place/NN, blackheath/NN]",51.4664880639,0.00822856502146
"Almost a bit shabby, you arrive too late in the morning and food is sold out, people are chaotic waiting... all that makes it super sympathetic! Superb counter staff makes adds up to positive standout",almost bit shabby arrive too late morning food be sell person be chaotic wait make super sympathetic superb counter staff make add positive standout,RB NN JJ VB RB RB NN NN VB VB NN VB JJ VB VB JJ JJ JJ JJ NN VB VB JJ NN,"[almost/RB, bit/NN, shabby/JJ, arrive/VB, too/RB, late/RB, morning/NN, food/NN, be/VB, sell/VB, person/NN, be/VB, chaotic/JJ, wait/VB, make/VB, super/JJ, sympathetic/JJ, superb/JJ, counter/JJ, staff/NN, make/VB, add/VB, positive/JJ, standout/NN]",51.5116865119,-0.0773444472724
Had a Malaysian chicken curry which was blander than George Osborne's sex dreams. I had the brown rice to accompany it which was a bad move. It was like chewing on the sawdust.The salads looked good.,have malaysian chicken curry be blander george osborne sex have brown rice accompany be bad move be chew sawdust salad look good,VB JJ NN VB VB JJ JJ JJ NN VB JJ NN VB VB JJ NN VB VB NN NN VB JJ,"[have/VB, malaysian/JJ, chicken/NN, curry/VB, be/VB, blander/JJ, george/JJ, osborne/JJ, sex/NN, have/VB, brown/JJ, rice/NN, accompany/VB, be/VB, bad/JJ, move/NN, be/VB, chew/VB, sawdust/NN, salad/NN, look/VB, good/JJ]",51.5144046274,-0.0924444136729
"Good food , loads of choice from brekkie to a greek salad, good service. Seems really popular . Probably the nicest place in sidcup!",good food load choice brekkie greek salad good service seem really popular probably nicest place sidcup,JJ NN NN NN NN NN NN JJ NN VB RB JJ RB JJ NN NN,"[good/JJ, food/NN, load/NN, choice/NN, brekkie/NN, greek/NN, salad/NN, good/JJ, service/NN, seem/VB, really/RB, popular/JJ, probably/RB, nicest/JJ, place/NN, sidcup/NN]",51.4265340019,0.0997903398454
Great place to go to for a quick bite to eat at lunch. The food is prepared with fresh ingredients. Chicken and bacon sub is delicious here! Staff are friendly and its cheap! Decent coffee too!,great place go quick bite eat lunch food be prepare fresh ingredient chicken bacon sub be delicious here staff be friendly cheap decent coffee too,JJ NN VB JJ NN VB NN NN VB VB JJ NN NN NN NN VB JJ RB NN VB JJ JJ JJ NN RB,"[great/JJ, place/NN, go/VB, quick/JJ, bite/NN, eat/VB, lunch/NN, food/NN, be/VB, prepare/VB, fresh/JJ, ingredient/NN, chicken/NN, bacon/NN, sub/NN, be/VB, delicious/JJ, here/RB, staff/NN, be/VB, friendly/JJ, cheap/JJ, decent/JJ, coffee/NN, too/RB]",51.4949171025,-0.130674517657
Awesome! This Should be in Costa Rica too! Great price for an awesome food,awesome be costa rica too great price awesome food,JJ VB NN VB RB JJ NN JJ NN,"[awesome/JJ, be/VB, costa/NN, rica/VB, too/RB, great/JJ, price/NN, awesome/JJ, food/NN]",51.5050290171,-0.0812585936654
"What an awesome place!!!! Fantastic selection of salads, sandwiches and breads. Staff really friendly, great little garden.",awesome place fantastic selection salad sandwich bread staff really friendly great little garden,JJ NN JJ NN NN NN VB NN RB JJ JJ JJ NN,"[awesome/JJ, place/NN, fantastic/JJ, selection/NN, salad/NN, sandwich/NN, bread/VB, staff/NN, really/RB, friendly/JJ, great/JJ, little/JJ, garden/NN]",51.479426799,-0.026112476614
"Very good vegan lemon drizzle cake (1,90 GBP).",very good vegan lemon drizzle cake gbp,RB JJ JJ NN NN NN NN,"[very/RB, good/JJ, vegan/JJ, lemon/NN, drizzle/NN, cake/NN, gbp/NN]",51.5112153335,-0.139634810707
"The pizzas are very tasty and good, normally £3.99. Also, the chocolate cake is amazing. Fridays after 3pm is happy hour on pizza.",pizza be very tasty good normally also chocolate cake be amazing friday pm be happy hour pizza,NN VB RB JJ JJ RB RB NN NN VB JJ NN NN VB JJ NN NN,"[pizza/NN, be/VB, very/RB, tasty/JJ, good/JJ, normally/RB, also/RB, chocolate/NN, cake/NN, be/VB, amazing/JJ, friday/NN, pm/NN, be/VB, happy/JJ, hour/NN, pizza/NN]",51.5228092541,-0.114543772898
"Pre-order with their app to miss the lunch time rush. If you order in store, look out for the celebrity collection names on their receipts",pre order app miss lunch time rush order store look celebrity collection name receipt,JJ NN NN VB NN NN VB NN NN NN NN NN NN NN,"[pre/JJ, order/NN, app/NN, miss/VB, lunch/NN, time/NN, rush/VB, order/NN, store/NN, look/NN, celebrity/NN, collection/NN, name/NN, receipt/NN]",51.5169163432,-0.104046181588
