venue_name,venue_id,rating,tips,cat_name,cat_id,ll
Sidcup Leisure Centre,4b9812f3f964a5207c2a35e3,,Really now gym good equipment t great teachers well managed and friendly reception!! Yet to try the pool x,Gym / Fitness Center,4bf58dd8d48988d175941735,"51.4356089447,0.103540773379"
Meridian Sports,4e2ab825227197a112d1569d,,Proper 4G astro turf,Soccer Field,4cce455aebf7b749d5e191f5,"51.478897341,0.0467464610478"
New Providence Wharf Gym,50d30133e4b0e555fc2baf55,,,Gym / Fitness Center,4bf58dd8d48988d175941735,"51.5064824635,-0.00458839436053"
Fairfield Leisure Centre,4b7c1172f964a520157b2fe3,,Decent gym. Never to busy,Gym / Fitness Center,4bf58dd8d48988d175941735,"51.4395376462,0.216261331002"
Better Gym East Village,55f9c595498eaceb2b07e549,,"Friendly staff and properly equipped. A bit packed at times, but with patience you can finish your exercises.",Gym / Fitness Center,4bf58dd8d48988d175941735,"51.5470896674,-0.00783540616854"
Canary Wharf Healthclub,4c89cb6252a98cfa543227e9,,It's nice and affordable :),Gym / Fitness Center,4bf58dd8d48988d175941735,"51.5065509681,-0.0228714257001"
Crossfit 1971,556cb12a498eebb861a1b330,,,Gym,4bf58dd8d48988d176941735,"51.5385061604,-0.00617603559549"
Icona Complex Gym,4b6887c7f964a520217e2be3,,My place,Gym,4bf58dd8d48988d176941735,"51.5371371915,-0.0089625726369"
The Pavilion,4f5fd4c4e4b06b5512e810c2,,,Soccer Field,4cce455aebf7b749d5e191f5,"51.4458703061,0.0636439969624"
Caspian Wharf Gym,50ec7240e4b094174cdbe1a2,,,Gym,4bf58dd8d48988d176941735,"51.5190067304,-0.0167709862422"
Better London Aquatics Gym,5552f3b6498e387914b727c6,,Good gym cheap monthly membership £30 just gym £45 gym and pool,Gym,4bf58dd8d48988d176941735,"51.5401866635,-0.0112510175874"
The elms 5 a side football,4b214d64f964a520d83924e3,,,Gym / Fitness Center,4bf58dd8d48988d175941735,"51.5192411343,-0.0311019925504"
Millennium Harbour Gym,4bec676c75b2c9b6c76f438d,,"The gym is empty after 10pm, when it's the best time to use the weights area!!",Gym,4bf58dd8d48988d176941735,"51.4993080011,-0.0276421036591"
Wanstead Flats Playing Fields,4d983a9e2bd6f04d92846350,,,Soccer Field,4cce455aebf7b749d5e191f5,"51.5622428907,0.020763309906"
Dartford Football Club,5082ff99e4b0f71a26b6d997,,,Soccer Field,4cce455aebf7b749d5e191f5,"51.4367999707,0.230792598506"
Sidcup Sports Club,4c829730e602b1f7dffd9d7a,,,Sports Club,52e81612bcbc57f1066b7a2e,"51.4259342695,0.0926378293353"
Greenwich Peninsula Golf Driving Range,55a8d0fc498eac366c5845c6,9.0,"Views are incredible and ideal for beginners. Get a beer and take it up to your bay, or wait til afterwards and sit on the patio looking over Canary Wharf.",Golf Driving Range,58daa1558bbb0b01f18ec1b0,"51.4980990174,0.000242297405489"
"Blackheath Rugby, Well Hall site",4e6345b5e4cdf1e2bfa8731a,7.2,"Had a great morning here, one in the under 7's and one in under 14's.  Love the atmosphere at this club",Rugby Pitch,52e81612bcbc57f1066b7a2c,"51.4581384211,0.0467562675476"
Psycle,5570a7e2498eb333af6ff239,7.8,Very professional class and studio with great amenities. Love it!,Cycle Studio,52f2ab2ebcbc57f1066b8b49,"51.5058806641,-0.0175199379676"
Mile End Climbing Wall,4ac518f9f964a52010b020e3,9.4,"Quite a nice place for bouldering, with loads of different routes. There is no many routes for top ropes.",Climbing Gym,503289d391d4c4b30a586d6a,"51.527821522,-0.0398004812429"
Ice Rink Canary Wharf,521e0cf42fc64f357252f90d,7.4,"Aim to attend a session that starts 15 mins after the previous one ended, this means the ice was refreshed inbetween resulting in a smoother skate (this doesn't happen between every session).",Skating Rink,4bf58dd8d48988d168941735,"51.5047907828,-0.0181034148751"
Bunker 51,4d330a6c2c76a143ea1c77c7,6.1,"Stinks like a rundown squat, then a pet shop, then death. Very damp and muddy. Come with a change of clothing.",Paintball Field,5032829591d4c4b30a586d5e,"51.4939796963,0.0353625144095"
Birchwood Park Golf Centre,4c14d3687f7f2d7f726ae168,6.8,They cram too many people onto the course in the mornings and you are forever waiting around for the path ahead to clear.,Golf Course,4bf58dd8d48988d1e6941735,"51.4136863763,0.15940573845"
Tiller Leisure Centre,4c07c32f708c2d7f296eca63,6.5,Never leave your bike in front of leisure centre! A friend of mine got her bike stolen there:(,Gym Pool,4bf58dd8d48988d105941735,"51.4963873035,-0.0219149327701"
Barnehurst Golf Course,4de4b1cf18385df2b05974c3,,,Golf Course,4bf58dd8d48988d1e6941735,"51.459963463,0.169122477097"
Blackheath RFC,4d6814152433a143589e54e0,,,Rugby Pitch,52e81612bcbc57f1066b7a2c,"51.4779774218,0.0271287500103"
Kings Cross Steelers RFC,4c44c52636d6a593b6f36aa8,,,Rugby Pitch,52e81612bcbc57f1066b7a2c,"51.5287222042,0.00784248331229"
Sidcup RFC,52656581498e99803440f77e,,,Rugby Pitch,52e81612bcbc57f1066b7a2c,"51.4258940387,0.0926479071784"
Hackney Wick Boulder Project,587d0e9392789f7daf21c235,,Not the largest of bouldering centres but a decent mix of problems,Climbing Gym,503289d391d4c4b30a586d6a,"51.5445835971,-0.0234813988209"
London,584d8c056ad73d05c6603e50,,,Bathing Area,52e81612bcbc57f1066b7a28,"51.473928,-0.116436"
Grovewy,584d8cafd8f3e9271e1c7bfe,,,Bathing Area,52e81612bcbc57f1066b7a28,"51.473928,-0.116436"
Serpentine Swimming Club,4fcceac1e4b07d10e1b5cc70,6.0,"25 December: At 9am every year since 1864, members have come together for a 100-yard Christmas Day swim known as the 'Peter Pan Cup', in reference to J.M. Barrie, who was a patron of the race.",Bathing Area,52e81612bcbc57f1066b7a28,"51.504674508,-0.169331013005"
ضايعين في شوارع لندن,5890fbeb00841a218fbd5340,,,Bathing Area,52e81612bcbc57f1066b7a28,"51.513532,-0.158595"
поляна,5366678d498ed109613a8bb5,,,Bathing Area,52e81612bcbc57f1066b7a28,"51.771627,0.102484"
Greenwich Peninsula Golf Driving Range,55a8d0fc498eac366c5845c6,9.0,"Views are incredible and ideal for beginners. Get a beer and take it up to your bay, or wait til afterwards and sit on the patio looking over Canary Wharf.",Golf Driving Range,58daa1558bbb0b01f18ec1b0,"51.4980990174,0.000242297405489"
Sainsbury's,558a98a9498e8638284c6d5c,7.9,Massive!! Everything is double the size of the previous store. TU clothing range is so much complete. There are also ample electric car charging bays!,Supermarket,52f2ab2ebcbc57f1066b8b46,"51.4888159154,0.0263034083658"
The George Staples,4b33bc31f964a5201d1e25e3,6.5,Lovely ales on tonight including Shepherd Neame Whitstable Bay and Brains Rye Catcher,Gastropub,4bf58dd8d48988d155941735,"51.4508937651,0.102943459409"
Trafalgar Tavern,4ac518dbf964a520eba820e3,7.9,It’s all about the bay window overhanging the Thames. Bag this seat and you’ll feel like you’re sailing in an old galleon. A grand pub where you come to soak in the history (and river views).,Pub,4bf58dd8d48988d11b941735,"51.4844798657,-0.0044615324176"
BaySixty6,4bf8f7a74a67c928b93526cf,8.1,This area used to be called the cages and was home during Notting Hill Carnival to the Rap Attack and Mastermind Soundsystems. Hear old skool hip hop head Pesci break it down http://bit.ly/pFlu1p,Skate Park,4bf58dd8d48988d167941735,"51.5205278437,-0.204501194181"
Levi Roots - Caribbean Smokehouse,565a23d8498e0aff35c72691,6.6,The food is good but this place is let down by poor front of house. Our food arrived cold. We had to ask for a kids menu. Turtle Bay does a much better job.,Caribbean Restaurant,4bf58dd8d48988d144941735,"51.5434367617,-0.00858185971508"
Tesco,4ae09c00f964a520e78021e3,5.8,"I prefer Gallows as more variety and scan as you shop and more reduced items, but this is closer. I saw the traffic warden today at the disabled bay v near closing time Sunday, beware!",Supermarket,52f2ab2ebcbc57f1066b8b46,"51.5656502375,0.191127343118"
Tothill St Coach Bays,4f043c1f46905a3984428890,,,Parking,4c38df4de52ce0d596b336e1,"51.499904069,-0.131364280355"
Ilford Railway Station (IFD),4adffd4cf964a520127e21e3,5.4,The Bay Tree does a lovely cheap hot chocolate,Train Station,4bf58dd8d48988d129951735,"51.5591169288,0.0696730613708"
Sainsbury's,4b95267af964a520a29134e3,5.2,Very polite staff but not the biggest shop... And no motorcycle parking bay :(,Supermarket,52f2ab2ebcbc57f1066b8b46,"51.4188229006,0.0667259828912"
Gourmet Burger Kitchen (Bayswater),4b6736ebf964a520d2412be3,8.3,GBKs are my favorites burger places in London!,Burger Joint,4bf58dd8d48988d16c941735,"51.5154768545,-0.191551891031"
Bayswater Arms,4ae5d12df964a52041a221e3,7.6,friendly service good food great London Pried - no children under 18 after 21:00,Pub,4bf58dd8d48988d11b941735,"51.5126287705,-0.187639559438"
Masala Zone Bayswater,4b1d00dcf964a520160b24e3,7.6,"The service here is exceptional, that makes the food fantastic.  Just a great place to eat, try the Grand Thali with a curry of your choice.",Indian Restaurant,4bf58dd8d48988d10f941735,"51.5160651942,-0.187746172545"
Poppy's Beach,4bdcbb07383276b0e8da7369,7.1,Don't drink the water!,Beach,4bf58dd8d48988d1e2941735,"51.4949578567,-0.00592231750488"
Royal Victoria Beach,51e29ec3498ec07b5f116dcc,6.1,Its more for water sports,Beach,4bf58dd8d48988d1e2941735,"51.506095676,0.0168061575579"
Great River Race Start Line,4e7478edb0fb968032bddcbb,,Paddle hard people,Beach,4bf58dd8d48988d1e2941735,"51.492881938,-0.024755117664"
Beach East,55a10670498e3a61d0f1cf2e,5.2,A cool beach in the middle of Stratford with a mini fun fair. Get there if you can it's going at the end of summer,Beach,4bf58dd8d48988d1e2941735,"51.5415640425,-0.012685865263"
Indian's Zone,598f0e1add12f8153a72549e,,,Bike Trail,56aa371be4b08b9a8d57355e,"51.47231,0.08784033"
Belhus Woods Country Park,4c6d079d23c1a1cd5e0f1bcf,6.8,Contains some good trails for Mountain Bike Riders.,Park,4bf58dd8d48988d163941735,"51.5197279878,0.255565965732"
Gravesend Cyclopark,4ebf844261af06192b24684c,7.5,They are finally accepting cards for purchases above £5 in the cafe!,Bike Trail,56aa371be4b08b9a8d57355e,"51.4191720377,0.353887756533"
Brewers Lane,56d5df7c498e2d1d9bce8e9d,,,Bike Trail,56aa371be4b08b9a8d57355e,"51.4608673677,-0.304388498417"
Horniman Museum and Gardens,4ac518d2f964a52045a720e3,9.3,"Great fun to be had by everyone. The aquarium is worth the small fee to enter, and during the summer they have jazz bands playing in the bandstand.",Museum,4bf58dd8d48988d181941735,"51.4409815123,-0.0613689422607"
Barbican Conservatory,4bf7edc04a67c928825c24cf,8.2,"Tropical jungle nestled inside the love-it-or-hate-it concrete wonder of the Barbican estate. Tropical birds, terrapins, this place is truly one of a kind. Open most Sundays, check the website first.",Botanical Garden,52e81612bcbc57f1066b7a22,"51.5198586222,-0.093201833945"
Garden Museum,4ac518d3f964a5206fa720e3,6.9,Great vegetarian cafe with historic hidden garden within a church steeped in history: six 'and a bit' Archbishops of Canterbury buried here. Justifiably included in our Gems of London iPhone app,Botanical Garden,52e81612bcbc57f1066b7a22,"51.4949167055,-0.120084088527"
Princess of Wales Conservatory,4c4c5adc9c8d2d7f33214d6c,9.4,Beautiful!,Botanical Garden,52e81612bcbc57f1066b7a22,"51.4815397997,-0.290458979262"
Kew Gardens Herbarium,4e36a45be4cd9aba7cd07c2f,9.1,If you are in Kew Gardens then you are not in the Herbarium. This is a separate building and is not open to the public.,Botanical Garden,52e81612bcbc57f1066b7a22,"51.4820806709,-0.291110619492"
Palm House,4bd2c54ba8b3a593107c685f,9.3,Make sure you climb the spiral staircase. The palms look a lot more amazing from above!,Botanical Garden,52e81612bcbc57f1066b7a22,"51.4790156434,-0.292729372615"
"Royal Botanic Gardens (Royal Botanic Gardens, Kew)",4ac518cef964a52002a620e3,9.6,"Kew Gardens is a magnificent World Heritage Site covering 300 acres with over 30,000 species of plants.",Botanical Garden,52e81612bcbc57f1066b7a22,"51.4777479688,-0.296630859375"
Royal Victoria Dock Footbridge,4baaba66f964a52008833ae3,7.0,Can watch planes flying in and out of London City airport,Bridge,4bf58dd8d48988d1df941735,"51.5069179418,0.025775506105"
South Quay Footbridge,4d97becc79b788bf887e6b6a,7.7,Take a wheeled bag and pull it behind you on a perforated metal surface of the bridge. Works best if dressed as a business traveller and staying in a Hilton nearby.,Bridge,4bf58dd8d48988d1df941735,"51.5020643932,-0.0202560424805"
Steve Redgrave Bridge,4da0467631a6b60cc12f6f18,,,Bridge,4bf58dd8d48988d1df941735,"51.5005579666,0.0728989148342"
West India Quay Marina,4dd4f38ce4cd1c4babc50f8e,8.8,At night when the bridge is illuminated is very romantic!,Scenic Lookout,4bf58dd8d48988d165941735,"51.5069186403,-0.0227283883736"
Mile End Park,4ac518d1f964a520f6a620e3,8.0,"Have a walk on the only-pedestrian bridge, it's amazing!",Park,4bf58dd8d48988d163941735,"51.5260104921,-0.0384314863935"
Connaught Bridge,509fb980e4b0cfcd3acea6ae,,,Bridge,4bf58dd8d48988d1df941735,"51.5067241718,0.0395394933171"
Greenwich Park,4bc9d8eb937ca593e96aa692,9.7,"if you want to visit Greenwich Park, I suggest you to take ferry from Westminster Bridge to Greenwich, its around £13 ticket. 50% discount ONLY applies MONDAY to FRIDAY for ONLINE BOOKINGS. ;)",Park,4bf58dd8d48988d163941735,"51.4779083393,-0.000386238098145"
Victoria Park,4ac518cef964a5201da620e3,9.6,"1 September: Sit in an alcove of old London Bridge. Two of the 1760 alcoves from London Bridge were relocated to the eastern fringes of the park in 1860, where they now act as simple park seats.",Park,4bf58dd8d48988d163941735,"51.5368063414,-0.0371217727661"
The Queen Elizabeth II Bridge,4bca2a5fcc8cd13a4e1fbdcf,,"In the 1960s, London Transport ran a cycle bus through the tunnel, i.e. a bus that carried cyclists and their bikes, but it was dropped in 1965 due to lack of demand.",Bridge,4bf58dd8d48988d1df941735,"51.4646858994,0.258854627609"
Five Arches Bridge,4e06f587e4cdefcff6d9540d,,Morning Runs,Bridge,4bf58dd8d48988d1df941735,"51.4266127971,0.130668907859"
Glengall Bridge,4dac245a6e81162ae7fae271,,Sir Robert Miles' assassin speeds through the Glengall Bridge as it's closing in The World Is Not Enough (1999) forcing James Bond to activate the submersible mode on his Q-branch boat in pursuit.,Bridge,4bf58dd8d48988d1df941735,"51.49696755,-0.0156166698439"
Home Gardens Bridge,51275e1ce4b022c3925dac0f,,,Bridge,4bf58dd8d48988d1df941735,"51.4464566817,0.21826478783"
Foots Cray Meadows,4beffa93c8d920a12a479430,6.7,"Amazing with a little pond/stream, bridge nice bike ride through the woods, open greenery/space/field with a lovely big river and a nice swing park for the kids further down :)",Park,4bf58dd8d48988d163941735,"51.425792343,0.130666541777"
Upminster Bridge,4d6a8545693859418ad1c312,,The station is usually clean with waiting area and loos. Beware the wet walls and slippery floor on the walk to the platform!,Bridge,4bf58dd8d48988d1df941735,"51.5586645158,0.235827900611"
Bob Dunn Way bridge,512f43e1e4b03eadd6855a97,,Massive bridge!!!!,Bridge,4bf58dd8d48988d1df941735,"51.4530201935,0.241757705437"
The Blue Bridge,4bdcba04383276b0bfda7369,,That's a nice spot to photograph the buildings in canary wharf...,Bridge,4bf58dd8d48988d1df941735,"51.5009668817,-0.0089226774777"
Carpenter's Footbridge,5179a37fe4b0e16f8b77e9a3,,,Bridge,4bf58dd8d48988d1df941735,"51.5391768454,-0.00267999182097"
Dartford Crossing,51fcf62b498ed0b6a7d25f81,,,Bridge,4bf58dd8d48988d1df941735,"51.4665383597,0.253526297"
North Dock Footbridge,4d97c07b79b788bfbd8d6b6a,,Nice views at night.,Bridge,4bf58dd8d48988d1df941735,"51.5065922285,-0.0225520133972"
Bridge over Deptford Creek,4fa0fb65e4b0e1be2a564813,,See how it shakes when the 188 goes past!,Bridge,4bf58dd8d48988d1df941735,"51.481466989,-0.0168587944186"
Deptford Creek footbridge,56113000498e6ed2e00673f0,,,Bridge,4bf58dd8d48988d1df941735,"51.4828522764,-0.018676125679"
Green Bridge,4ac518d2f964a52022a720e3,,"1 July: Walk over the Mile End Green Bridge, created by architect Piers Gough following a £12.3 million grant from the Millennium Commission. Each day 75,000 cars pass beneath it.",Bridge,4bf58dd8d48988d1df941735,"51.524912678,-0.0354695320129"
Narrow St Swing Bridge,4c6ac5be0e98a5938ed82759,,Inconveniently located,Bridge,4bf58dd8d48988d1df941735,"51.5098838852,-0.0368150944961"
Bridge over Temple Mills Sidings,561b647e498e1a67253041f5,,,Bridge,4bf58dd8d48988d1df941735,"51.5562369579,-0.0199129660815"
George Lane Viaduct,4c5395a3b3b09c74cd1916b4,,,Bridge,4bf58dd8d48988d1df941735,"51.5938339293,0.0261662417759"
The Red Bridge,4c6e956d4d24b60c0606d9d8,,Very boring but can take you down to the Surry Dock's Canal!!,Bridge,4bf58dd8d48988d1df941735,"51.493744744,-0.044294604361"
Churchfields / Gordon Road footbridge,4c56bcac2308be9a1e78576c,,,Bridge,4bf58dd8d48988d1df941735,"51.5979633322,0.0311784090487"
Royal Victoria Dock,4d68b3bf2ab82d436bacced5,,The lifts never seem to be working but there is an amazing view from the bridge over the O2 and Canary Wharf. The Shard is even visible.,Harbor / Marina,4bf58dd8d48988d1e0941735,"51.5077455546,0.0193211465774"
Sidcup,4d0fa259d467236a7549bf4a,,"Easy access to London Charing Cross, London Bridge, Canon Bridge",Neighborhood,4f2a25ac4b909258e854f55f,"51.4264479312,0.0999021864236"
Stubbers Adventure Centre,4caf55bacbab236a8a459773,8.0,"The climbing walls, the laser tag areas and the high wire sections are excellent.",Campground,4bf58dd8d48988d1e4941735,"51.5389684918,0.267405509949"
IG11 0DS,4fb0e20de4b0d39d53d5511c,,,Campground,4bf58dd8d48988d1e4941735,"51.519279,0.116243"
Abbey Wood Caravan Club,4d826745bb2c5481b93be3ab,,loads of trees around the site. 😍 one of my favorite caravan sites. 😂🙌,Campground,4bf58dd8d48988d1e4941735,"51.4855016317,0.12001435402"
Stracey Camp,4ff0a02ce4b09f46ba7d1c7e,,,Campground,4bf58dd8d48988d1e4941735,"51.526024,0.177196"
Cudham Environmental Activity Centre,51d859ab498e74fab99f216b,,,Campground,4bf58dd8d48988d1e4941735,"51.4532474298,0.068580780161"
Hargreaves,4e3d9f2b45dd68e3273c2d6a,,,Campground,4bf58dd8d48988d1e4941735,"51.5845339345,0.11696271485"
The Grange,51aa05d4498e2da618cc4435,,,Campground,4bf58dd8d48988d1e4941735,"51.43467,0.077966"
